,id,name,lat,lon,amenity,opening_hours,website,phone,cuisine
2267,3709346493,Hide-Out 2,48.1555367,11.5344586,pub,Tu-Sa 20:00-03:00,"['http://www.hideout-muenchen.de/', nan, nan, nan]",,"[nan, nan, nan]"
2268,3709891426,Saftbar,48.1397192,11.5556848,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2269,3714049356,Kaiserstüberl,48.133675,11.5369737,pub,Mo-Fr 10:00-22:00; Sa 22:00-18:00+,"['http://www.kaiserstueberl.de', nan, nan, nan]",,"[nan, nan, nan]"
2270,3721458926,OOH BABY I LIKE IT RAW,48.1340047,11.58037,cafe,Sa-Su 10:00-18:00; Tu-Fr 09:00-18:00,"[nan, nan, nan, nan]",+49 89 89052339,"[nan, nan, nan]"
2271,3722630197,Viet-Thai Bistro,48.1471997,11.5762713,restaurant,"Mo-Fr 11:30-15:00,17:30-22:00; Sa off; Su, PH 17:30-22:00","[nan, nan, nan, nan]",,"['thai;vietnamese', nan, nan]"
2272,3728369443,Kroners,48.1354718,11.5693534,bar,Mo-Sa 10:00-01:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2273,3730610259,Nigin,48.1374453,11.5699229,restaurant,"Mo-Su,PH 12:00-24:00","[nan, 'http://www.nigin.de', nan, nan]",,"['afghan', nan, nan]"
2274,3730730350,Münchner Stubn,48.1390679,11.5593145,restaurant,"Fr-Sa 11:00-04:00, Su-Th 11:00-01:00","['https://www.muenchner-stubn.de/', nan, nan, nan]",,"['regional', nan, nan]"
2275,3730777509,Rackls Backstubn,48.1993949,11.6270107,cafe,Mo-Fr 06:00-18:00; Sa 07:00-17:00; Su 08:00-17:00,"['https://www.rackls-backstubn.de/', nan, nan, nan]",,"[nan, nan, nan]"
2276,3736305462,noon Werk,48.1257417,11.606797,restaurant,Mo-Su 08:00-14:00,"['https://noon-food.com/standorte/#werk', nan, nan, nan]",,"[nan, nan, nan]"
2277,3743545016,Green Oasia,48.1793243,11.5058652,restaurant,"Mo-Sa 11:00-15:00,17:15-23:00","[nan, nan, nan, nan]",,"['chinese', nan, nan]"
2278,3743545257,Oliviva,48.1786327,11.5056441,restaurant,Mo-Sa 08:00-20:00,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
2279,3749217951,Aumüller Brotfabrik,48.0955288,11.5243995,cafe,"Mo-Fr 06:30-19:00; Sa 06:30-18:00; PH,Su 07:30-18:00","['http://www.max-aumueller.de/', nan, nan, nan]",,"[nan, nan, nan]"
2280,3750853903,Münchner Einkehr,48.1944153,11.5974174,restaurant,Mo-Sa 07:00-20:00,"[nan, nan, nan, nan]",,"['regional', nan, nan]"
2281,3751943087,Gaststätte Libero,48.1083892,11.5072148,pub,"Mo-Fr 16:00-23:30; Sa, Su 11:00-23:30","[nan, nan, nan, nan]",+49 8971090490,"[nan, nan, nan]"
2282,3754757971,Osteria Il Ritrovo,48.1278471,11.5557751,restaurant,"Mo-Sa 11:30-14:30, 18:00-22:00","['http://ilritrovo.de/de/', nan, nan, nan]",,"['italian', nan, nan]"
2283,3755431397,Cobie Südlicht,48.0962696,11.5281406,restaurant,Mo-Fr 08:00-16:00,"['https://www.cobie.de/standorte#suedlicht', nan, nan, nan]",,"[nan, nan, nan]"
2284,3761601227,Pizzadoro,48.1730313,11.5974287,restaurant,"Mo-Fr 11:00-14:30,17:30-23:00; Su 11:00-23:00","[nan, nan, nan, nan]",,"['pizza', nan, nan]"
2285,3766190822,Caffè Leone,48.1472178,11.5614673,cafe,Mo-Fr 09:00-18:00; Sa 11:00-17:00; PH off,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2286,3779694738,StammBar,48.1511236,11.5725738,pub,"Mo-Fr 15:00-24:00, Sa 17:00-24:00","['http://stammbar.com', nan, nan, nan]",,"[nan, nan, nan]"
2287,3782812257,Ciao Francesco,48.170682,11.5679886,restaurant,Tu-Su 10:30-01:00,"['https://www.ciao-francesco.de/', nan, nan, nan]",+49 89 322 12 82 20,"['italian', nan, nan]"
2288,3787711239,The Royal Dolores Munich Pub,48.1373987,11.5761065,bar,"Mo-Sa 15:00-01:00, Su 15:00-22:00","['https://ratskeller.com/essen-trinken/the-royal-dolores-munich-pub-bar.html', nan, nan, nan]",+49 (0) 89 21 99 89 42,"[nan, nan, nan]"
2289,3790674997,Cafe Herrmann,48.1371651,11.5556896,cafe,Mo-Th 08:00-16:00; Fr 08:00-13:0; Su 09:00-13:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2290,3790681145,San Paolo,48.1372128,11.5534301,bar,,"['https://www.sanpaolo-muenchen.de/', nan, nan, nan]",,"[nan, nan, nan]"
2291,3795812388,Café Kuko,48.138122,11.5410705,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2292,3808915090,BAR ELF,48.1363496,11.578707,cafe,Mo-Sa 08:00-20:00; Su off,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2293,3811235078,Faros,48.1201049,11.4916937,restaurant,"Mo-Fr 10:00-14:30,17:30-23:30; Sa 11:00-23:30; Su 11:00-22:00; Oct-Apr Mo off","['http://restaurant-faros.de', nan, nan, nan]",+49 89 74140017,"['mediterranean', nan, nan]"
2294,3817959193,Cafe Bar Halligalli,48.1866952,11.5626279,pub,Mo-Fr 14:00-01:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2295,3819508731,Stehcafe Weiss Blau,48.1362976,11.5535703,cafe,Mo-Fr 06:00-19:00; Sa 06:00-16:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2296,3819514477,Rufta Habesha Spezialist Restaurant,48.1363184,11.5538782,restaurant,Mo-Su 13:00-23:00,"[nan, nan, nan, nan]",,"['eritrean;ethiopian', nan, nan]"
2297,3819516946,Cafe Hajduk,48.1362815,11.5540572,pub,Mo-Su 10:00-00:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2298,3819516947,Central Bar,48.1362931,11.5553629,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2299,3828072057,Puro Cioccolato,48.1567671,11.5387253,cafe,"Mo-Fr 09:00-19:00; Sa 09:00-17:00; Su,PH off","[nan, nan, nan, nan]",,"[nan, nan, nan]"
2300,3828411162,Mykonos,48.2025151,11.6118631,restaurant,Mo-Sa 17:00-00:30; Tu-Su 11:30-15:00; Su 17:00-24:00,"[nan, nan, nan, nan]",+49 89 37436732,"['greek;mediterranean', nan, nan]"
2301,3829927541,CA'D'ORO,48.1390815,11.5600421,restaurant,Mo-Su 10:00-01:30,"['https://www.cadoro.de/', nan, nan, nan]",+49 8959 4600,"['italian', nan, nan]"
2302,3829927542,Montana,48.1390699,11.5596055,restaurant,,"[nan, nan, nan, nan]",+49 89 59946930,"['kebab', nan, nan]"
2303,3831541394,Fleming’s Brasserie & Wine Bar,48.1390334,11.557233,restaurant,Su-Sa 06:00-23:00,"['http://www.flemings-hotels.com/restaurants-gastronomie/muenchen/brasserie-wine-bar-im-intercityhotel-muenchen/restaurant.html', nan, nan, nan]",,"[nan, nan, nan]"
2304,3831556864,Lounge 41,48.1390352,11.5580962,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2305,3838023407,Trakya,48.1357608,11.5443844,pub,"Mo-Fr 03:00-12:00+,15:00-04:00; Sa,Su 12:00-04:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
2306,3848699938,Dinea,48.1388575,11.5645638,restaurant,Mo-Sa 08:30-20:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2307,3851531964,Vesperia,48.1240971,11.5546378,restaurant,Mo-Sa 17:30-24:00; Su off,"['http://www.vesperia-muenchen.de/', nan, nan, nan]",+49 89 76775111,"['regional', nan, nan]"
2308,3851700994,Dean & David,48.15824,11.5852343,restaurant,Mo-Fr 10:00-21:30; Sa-Su 11:00-21:00,"[nan, nan, nan, nan]",,"['international', nan, nan]"
2309,3861458704,Atlas Lounge,48.1372155,11.5560775,cafe,Mo-Su 15:00-03:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2310,3861470689,Miligram,48.1370525,11.5560798,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2311,3861507720,Caesars Shisha Palace,48.1366464,11.5560746,cafe,Mo-Su 15:00-03:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2312,3864829831,Lemar Isartor,48.1342912,11.5842926,restaurant,Mo-Su 17:00-23:00,"['https://lemar-restaurant.de/isartor/', nan, nan, nan]",+49 89 99940747,"['afghan', nan, nan]"
2313,3869464079,Adriatico Mare e Monti,48.134534,11.5748818,restaurant,"Mo-Su 11:30-16:00,18:00-22:30","['https://www.eataly.net/de_de/geschaefte/muenchen/', nan, nan, nan]",+49 89 452284610,"['italian', nan, nan]"
2314,3869464080,Eataly,48.1342319,11.5742195,cafe,"Mo-Th 08:00-20:00; Fr,Sa 08:00-23:00; Su 11:00-20:00","['https://www.eataly.net/de_de/geschaefte/muenchen/', nan, nan, nan]",,"['italian', nan, nan]"
2315,3869464093,Zum Goldenen Kalb,48.1343419,11.5752126,restaurant,Mo-Sa 12:00-01:00,"[nan, 'http://www.zum-goldenen-kalb.de/', nan, nan]",,"['steak_house', nan, nan]"
2316,3871253998,Bbardales Tagesbar,48.1493415,11.5424735,restaurant,Mo-Fr 09:00-15:00,"['https://bardales.business.site/', nan, nan, nan]",,"[nan, nan, nan]"
2317,3888064848,Cafe Cantral,48.1441074,11.5599964,cafe,Mo-Su 07:00-23:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2318,3888310376,bnb - banh mi and beer,48.135143,11.5441111,restaurant,"Su-Th 12:00-15:00,18:00-24:00, Fr,Sa 12:00-15:00,18:00-01:00","['http://bnb-munich.de/', nan, nan, nan]",+49 89 76 990 202,"[nan, nan, nan]"
2319,3888314996,Barry's Boazn,48.1356659,11.5442912,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2320,3888352285,Cafe Lotti,48.1496384,11.5594619,cafe,Mo-Su 10:00-18:00,"['https://cafe-lotti.cafe/', nan, nan, nan]",+49 89 61519197,"[nan, nan, nan]"
2321,3893217341,Macchiato,48.1622839,11.5859687,restaurant,Mo-Fr 08:00-20:00; Sa 09:00-20:00; Su 09:00-19:00,"['http://www.cafemacchiato.de/', nan, nan, nan]",+49 89 349280,"[nan, nan, nan]"
2322,3893571128,Dubliner Irish Pub,48.1379942,11.5798529,pub,Mo-Su 11:00-05:00,"['http://www.dubliner-irishpub.de', nan, nan, nan]",+49 89 230 764 07,"[nan, nan, nan]"
2323,3893571156,Pusser's,48.1385557,11.5804018,pub,"Mo-Sa 18:00-03:00, Su 19:00-03:00","['http://www.pussersbar.de/', nan, nan, nan]",+49 89 220500,"[nan, nan, nan]"
2324,3895520249,Kabul,48.1457017,11.5592115,restaurant,"Mo-Sa 11:00-23:00, Su,PH 12:00-23:00","['https://www.kabul-kueche.de/', nan, nan, nan]",,"['afghan', nan, nan]"
2325,3900500865,Bei Claus,48.2079003,11.5516866,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2326,3900500866,Café Hasenbergl,48.2162651,11.5602445,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2327,3900500870,Sofra,48.2119967,11.5630146,cafe,Mo-Sa 09:00-24:00;Su 10:00-23:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2328,3903236729,Wayo,48.0902073,11.5573671,restaurant,Mo-Sa 11:00-20:00,"['https://www.wayo-sushi.de/', nan, nan, nan]",+49 89 62069958,"['asian;sushi', nan, nan]"
2329,3905145425,Sangam,48.1098466,11.5805894,restaurant,11:30-23:00,"[nan, 'http://www.sangam-online.de/', nan, nan]",,"['indian', nan, nan]"
2330,3912947502,Die Briefträger,48.1447803,11.5629303,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2331,3914068009,Bianconero,48.1336094,11.5688842,cafe,Mo-Fr 08:00-18:00; Sa 10:00-15:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2332,3916664188,Dami,48.137138,11.571349,restaurant,Mo-Sa 11:30-23:00,"[nan, nan, nan, nan]",,"['asian', nan, nan]"
2333,3916681674,Phong Phú,48.1330951,11.568763,restaurant,"Mo-Fr 11:00-15:00, 17:00-22:00; Sa-Su 12:00-22:00","[nan, nan, nan, nan]",+49 89 12280398,"['asian', nan, nan]"
2334,3925546226,Noel,48.1289563,11.5968714,cafe,Tu-Su 09:00-19:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2335,3927325632,Blue Adria,48.1103585,11.5758064,restaurant,Mo-Su 10:00-01:00,"[nan, nan, nan, nan]",,"['balkan', nan, nan]"
2336,3927325634,HO,48.110667,11.5760418,restaurant,"Mo-Fr 11:30-14:30, Mo-Su 17:30-22:30","[nan, nan, nan, nan]",+49 89 20081 707,"['asian;vietnamese;sushi', nan, nan]"
2337,3927325636,Sessanta,48.1099008,11.575534,restaurant,"Tu 16:30-22:30, We-Su 11:30-22:30","['http://www.sessanta-pizza.de', nan, nan, nan]",+49 89 21 580 488,"['pizza', nan, nan]"
2338,3927383044,Trepperlwirt Augustiner Stüberl,48.1130169,11.577354,pub,Mo-Su 10:00-18:00+,"['https://www.trepperlwirt.de/', nan, nan, nan]",,"[nan, nan, nan]"
2339,3927438583,Bäääm Bar,48.114377,11.578711,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2340,3927493834,Paulaner Krug,48.1185651,11.583405,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2341,3934651041,Trattoria Tuttobene,48.0943186,11.4822643,restaurant,Tu-Su 11:30-23:00,"['http://www.trattoria-tuttobene.de', nan, nan, nan]",+49 89 9699 3800,"['italian', nan, nan]"
2342,3937018776,Billy's Billard,48.2016773,11.5426775,bar,"Sa, Su 15:00-00:00; Mo-Fr 17:00-00:00","['http://billys-billard.de/', nan, nan, nan]",+49 89 3516000,"[nan, nan, nan]"
2343,3947834847,Café Bar Pasticceria Paninoteca,48.1186637,11.5506402,cafe,Mo-Fr 06:00-16:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2344,3951493759,Schmeckerling,48.1688288,11.5645119,restaurant,Mo off; Tu-Fr 11:00-22:00; Sa-Su 10:00-22:00,"['https://www.schmeckerling.de/', nan, nan, nan]",+49 89 66008053,"[nan, nan, nan]"
2345,3956620293,Bäckerei Brotmanufaktur Schmidt,48.1463581,11.5933848,cafe,Mo-Fr 06:30-18:30; Sa 07:00-15:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2346,3959097219,Madame Hu,48.1358949,11.5433928,restaurant,"Mo-Sa 11:00-15:00,17:00-22:00; Su 17:00-22:00; PH 17:00-22:00","['madame-hu.com', nan, nan, nan]",,"['asian', nan, nan]"
2347,3979257661,Nektar,48.1325529,11.5913444,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2348,3982113158,Casa Mia,48.1638161,11.6457947,restaurant,Tu-Su 11:30-23:00,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
2349,3983597118,Champions Bar,48.1744653,11.5930277,restaurant,Mo-Su 17:00-01:00,"['http://championsbar.de/', nan, nan, nan]",+49 89 36002-0,"['burger', nan, nan]"
2350,3994372167,Fischtaverne Papazofs,48.1227182,11.5568952,cafe,Mo-Su 11:00-22:30,"[nan, 'http://www.fischlokal-muenchen.de/', nan, nan]",,"['greek', nan, nan]"
2351,4003206218,Café Ludwig,48.1775145,11.5794279,restaurant,Mo-Su 10:00-01:00,"['http://www.cafe-ludwig.net', nan, nan, nan]",,"[nan, nan, nan]"
2352,4004396549,Thiminh,48.1322915,11.6909061,restaurant,Mo-Su 10:00-23:00,"['http://thi-minh.de/', nan, nan, nan]",,"['vietnamese', nan, nan]"
2353,4010045493,Landhaus,48.1367438,11.5806208,bar,Mo-Su 11:00-01:00,"[nan, nan, nan, nan]",+49 89 22 1444,"[nan, nan, nan]"
2354,4022625874,Emmi's Kitchen,48.1151398,11.5936197,cafe,Mo-Tu 10:00-18:00; We-Fr 10:00-22:00; Sa 09:00-22:00; Su 09:00-17:00,"['https://www.emmis.kitchen/', nan, nan, nan]",,"[nan, nan, nan]"
2355,4027411495,Bravo Tagesbar,48.1295147,11.5738061,restaurant,,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
2356,4027838510,Museumscafé,48.1433427,11.5899557,cafe,Tu-Su 10:00-17:00; Th 10:00-18:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2357,4027838511,Pepenero,48.1394124,11.5895131,restaurant,Mo-Su 11:30-24:00,"['https://pepe-nero.de/', nan, nan, nan]",+49 89 62 24 77 13,"['italian', nan, nan]"
2358,4027839154,Restaurant Bayerisches Nationalmuseum,48.1432989,11.5901436,restaurant,"Tu-Sa 12:00-14:30,18:00+","['http://www.bnmrestaurant.de/', nan, nan, nan]",+49 (0)89 45 22 44 30,"['german', nan, nan]"
2359,4029524338,CSU-Kantine,48.1770142,11.5912181,restaurant,Mo-Fr 11:30-13:45,"[nan, nan, nan, nan]",+49 89 307 66 888,"[nan, nan, nan]"
2360,4029528441,Funk Casino,48.1803765,11.593954,restaurant,Mo-Fr 11:00-13:00,"['https://lecker-mittagessen.com/funk-casino-im-idg-verlag/', nan, nan, nan]",+49 89 12391609,"[nan, nan, nan]"
2361,4029562187,Keyyf Lounge,48.1637976,11.5743403,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2362,4037404984,,48.1111476,11.4720952,restaurant,,"[nan, nan, nan, nan]",,"['coffee_shop', nan, nan]"
2363,4039019495,Chang City,48.1382006,11.5743691,restaurant,Mo-Sa 11:30-24:00,"['http://chang-restaurant.de/', nan, nan, nan]",+49 89 255 44 100,"['asian', nan, nan]"
2364,4039019496,The Madam Bar,48.1368393,11.5797412,bar,Tu-Sa 21:00+,"['http://www.madamcabaret.com/', nan, nan, nan]",,"[nan, nan, nan]"
2365,4042515322,Sports4You,48.0902992,11.5033652,restaurant,,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
2366,4058066268,Hot Wok,48.14887,11.4413023,restaurant,"Mo-Fr 11:00-14:30, 17:00-22:30; Sa 17:00-22:30; Su,PH 12:00-22:30","[nan, 'http://www.hotwok.de/', nan, nan]",,"['asian;chinese', nan, nan]"
2367,4058212522,Schiller's Bistro,48.1485013,11.4421122,pub,"Mo-Th 10:00-24:00; Fr-Sa 10:00-01:00, Su,PH 11:00-23:00","[nan, 'http://www.schillers-bistro.de/', nan, nan]",,"[nan, nan, nan]"
2368,4063385489,Viva Clara,48.0946737,11.5142526,restaurant,Mo-Fr 08:00-17:00,"['https://www.vivaclara.de/', nan, nan, nan]",+49 89 130101,"[nan, nan, nan]"
2369,4068146671,Arabbiata Cibi e Vini,48.1359099,11.5973013,restaurant,Mo-Sa 10:30-20:00,"[nan, nan, nan, nan]",+49-176-61619052,"['italian', nan, nan]"
2370,4068415861,OlyLounge,48.1801058,11.5525919,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2371,4070618808,Night Express Burger & Grill,48.1459258,11.4658417,restaurant,Mo-Su 17:00-02:00,"['http://www.night-express-heimservice.de', nan, nan, nan]",+49 89 120 98007,"['burger;steak', nan, nan]"
2372,4073989759,Una,48.0874771,11.4847137,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2373,4083912189,dean&david,48.133559,11.545234,restaurant,"Mo-Th 09:30-17:00; Fr 09:30-16:00; Sa,Su,PH off","['https://deananddavid.com/muenchen-theresienhoehe/', nan, nan, nan]",+49 89 51689466,"['salad;sandwich', nan, nan]"
2374,4086175847,Kantine Lauchstädter Straße,48.1895044,11.5752572,restaurant,"Mo-Fr 08:00-09:00,11:00-13:15","[nan, nan, nan, nan]",,"['international', nan, nan]"
2375,4097226360,Lucky Sushi,48.1508598,11.5648291,restaurant,"Mo-Fr 11:00-15:30,17:00-23:00; Su 16:00-23:00","['https://www.lucky-sushi-restaurant.de/', nan, nan, nan]",+49 89 5700 4575,"['asian', nan, nan]"
2376,4100745418,Goldstück,48.1005894,11.581554,cafe,"Fr 11:00-17:00; Sa,Su 10:00-17:00","['http://www.goldstueck-muenchen.de/', nan, nan, nan]",+49 89 969 913 39,"[nan, nan, nan]"
2377,4108089197,Betriebsrestaurant Nord,48.1816936,11.5590592,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2378,4108134891,Kantine,48.176889,11.5608756,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2379,4111313363,Pinturicchio,48.1097384,11.5809135,restaurant,Mo-Su 09:00-22:00,"[nan, 'https://pinturicchio.de/', nan, nan]",,"['italian', nan, nan]"
2380,4121914926,BOB im Park,48.1775462,11.5512801,bar,"Mo-Th 13:00-24:00; Fr 13:00-01:00, Sa 11:00-01:00, Su 11:00-22:00","[nan, 'http://www.cafe-kubitscheck.de/bob-im-park', nan, nan]",,"[nan, nan, nan]"
2381,4137345790,Pappasitos,48.1437209,11.5365011,restaurant,Mo-Th 18:00-01:30; Fr-Sa 18:00-05:00,"[nan, nan, nan, nan]",,"['mexican', nan, nan]"
2382,4137360390,Razdhani,48.1361638,11.5644646,restaurant,Su-Th 11:00-23:00; Fr-Sa 11:00-01:00,"['http://www.razdhani.de', nan, nan, nan]",+4989461353,"['indian', nan, nan]"
2383,4137361890,Cardamom,48.1495261,11.5615372,restaurant,Mo-Su 11:00-23:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2384,4147173315,IsarBar,48.1393554,11.5574668,bar,"Mo-Fr 08:00-01:00, Sa-Su 09:00-01:00","['https://www.sofitel-munich.com/de/isarbar.html', nan, nan, nan]",,"[nan, nan, nan]"
2385,4160108967,Jugendcafe Intermezzo,48.0943378,11.4820767,cafe,,"['https://www.jugendcafe-intermezzo.de/', nan, nan, nan]",,"[nan, nan, nan]"
2386,4163734890,Alfanous,48.1300566,11.6201029,restaurant,,"[nan, nan, nan, nan]",,"['oriental;arab', nan, nan]"
2387,4174465290,Amandînes et Chocolats,48.0885774,11.5592886,cafe,"Mo-Fr 07:00-18:00; Sa,Su 07:00-16:00","[nan, nan, nan, nan]",+49 89 96991222,"[nan, nan, nan]"
2388,4176847239,Hot Wok,48.1129161,11.516594,restaurant,"Mo-Th 11:00-14:00,17:00-23:00; Fr-Su,PH 11:00-23:00","[nan, nan, nan, nan]",,"['asian', nan, nan]"
2389,4177053610,Bäckerei Zöttl,48.1127539,11.5080004,cafe,Mo-Sa 07:00-20:00; Su 08:00-12:00+,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2390,4190055610,Café Eisblüte,48.1087352,11.6185537,cafe,Tu-Su 12:00-sunset,"[nan, nan, nan, nan]",,"['ice_cream', nan, nan]"
2391,4209995030,Gasthaus Tannengarten,48.1231981,11.5411547,restaurant,Mo-Su 12:00-20:00,"[nan, 'http://gasthaus-tannengarten.de/', nan, nan]",,"['bavarian', nan, nan]"
2392,4212701293,Jones - K's Original American Diner,48.1453995,11.558861,restaurant,Tu-Su 17:00-21:00; Mo off,"['http://www.jones-diner.com/', nan, nan, nan]",+49 89 54544777,"['american;bagel;burger;sandwich', nan, nan]"
2393,4213118325,Black & White,48.1506366,11.5570346,bar,"""keine fixe Angabe an der Türe""","[nan, nan, nan, nan]",,"[nan, nan, nan]"
2394,4217428292,Segafredo,48.140671,11.577149,cafe,Mo-We 07:30-20:00; Th-Sa 08:00-22:00; Su 10:00-19:00,"[nan, nan, nan, nan]",,"['coffee_shop', nan, nan]"
2395,4217534990,Schumanns Tagesbar,48.139687,11.57489,restaurant,Mo-Fr 08:00-03:00; Sa-Su 18:00-03:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2396,4217558390,Osteria Il Tenore,48.138517,11.580128,restaurant,Mo-Fr 12:00-14:30; Mo-Sa 18:00-22:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2397,4217575642,Coffee Fellows,48.137253,11.561286,cafe,Mo-Su 06:30-22:00; PH off,"['https://www.coffee-fellows.com/locations/muenchen-schillerstrasse-17/', nan, nan, nan]",+49 89 59978955,"['coffee_shop', nan, nan]"
2398,4217578242,Schwan Restaurant,48.137249,11.563035,restaurant,Mo-Su 17:00-00:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2399,4217578498,Kull Bar,48.1364978,11.5807013,restaurant,Mo-Su 18:00-01:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2400,4217578992,'o cafe mio,48.140797,11.561071,cafe,Mo-Fr 06:30-20:00; Sa 08:00-20:00; Su 08:30-19:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2401,4217579491,waffle & friends,48.139397,11.560519,cafe,Mo-Fr 06:00-22:00; Sa 08:00-22:00; Su 10:00-22:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2402,4217580489,shisha bar,48.137267,11.563689,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2403,4217601393,Heinrich Matters,48.1493876,11.5659375,restaurant,,"['http://heinrich-matters.de', nan, nan, nan]",,"['international', nan, nan]"
2404,4217601495,Yuki Hana,48.136322,11.583366,restaurant,Mo-Sa 11:00-22:00; Su 14:00-22:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2405,4217607392,Benko Cafe,48.148799,11.5656107,cafe,Mo-Fr 08:00-17:00; Sa 09:00-16:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2406,4224063691,Thuy,48.1227926,11.546261,restaurant,"11:30-14:30,17:30-23:00","[nan, nan, nan, nan]",+49 (0) 89 776410,"['vietnamese', nan, nan]"
2407,4228706872,Domenico,48.1368827,11.560826,restaurant,"Mo-Fr 11:30-14:00,18:00-24:00, Sa 18:00-24:00","[nan, nan, nan, nan]",,"['italian', nan, nan]"
2408,4232919324,Kreutzkamm,48.1406672,11.5693884,cafe,Mo-Fr 07:30-19:00; Sa 09:00-19:00; Su 12:00-18:00,"['http://kreutzkamm.de', nan, nan, nan]",+49 89 22880300,"[nan, nan, nan]"
2409,4237746993,Koi,48.1432179,11.5755376,restaurant,Mo-Fr 11:30-14:30; Mo-Sa 18:00-00:00,"['http://www.koi-restaurant.de', nan, nan, nan]",,"['japanese', nan, nan]"
2410,4242695881,Minna Thiel,48.1470447,11.5695824,bar,,"[nan, nan, nan, nan]",+498945215063,"[nan, nan, nan]"
2411,4243339753,Nymphenburger Bäckerei & Cafe,48.1547654,11.5375346,cafe,Mo-Fr 06:30-16:00; Sa 07:30-14:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2412,4243416802,Dukatz Pâtisserie Bar,48.1624346,11.5893699,cafe,,"[nan, nan, nan, nan]",,"['french', nan, nan]"
2413,4244236682,Unter Deck,48.1350384,11.5711402,bar,We-Sa 20:00-03:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
2414,4244408496,Unionsbräu,48.135474,11.6006997,restaurant,Tu-Sa 17:00-24:00; Su 11:00-23:00,"['http://unionsbraeu-muenchen.de/', nan, nan, nan]",+49 89 411 09 849,"['regional', nan, nan]"
2415,4260399789,Pommesfreunde,48.1336253,11.5827815,restaurant,Mo-Sa 10:00-21:00; Su 12:00-21:00,"[nan, nan, nan, nan]",,"['burger', nan, nan]"
2416,4264132899,DuFu Bun,48.1557275,11.5352273,restaurant,"11:00-14:30,17:00-22:00","[nan, nan, nan, nan]",,"['vietnamese', nan, nan]"
2417,4264359093,Bistro Schauburg,48.1574525,11.5751833,pub,"Mo-Sa 17:00-01:00, PH 01:00+ off","['http://www.schauburg-bistro.com/', nan, nan, nan]",+49 89 23337169,"['greek', nan, nan]"
